index,distance,classify_label,real_label
42530,52,1,1
42531,9,1,1
42532,36,1,1
42533,182,1,1
42534,1,1,1
42535,42,1,1
42536,83,1,1
42537,79,1,1
42538,-3,0,1
42539,30,1,1
42540,118,1,1
42541,71,1,1
42542,81,1,1
42543,-10,0,1
42544,76,1,1
42545,-16,0,1
42546,60,1,1
42547,15,1,1
42548,50,1,1
42549,103,1,1
42550,-27,0,1
42551,155,1,1
42552,49,1,1
42553,29,1,1
42554,-26,0,1
42555,45,1,1
42556,39,1,1
42557,153,1,1
42558,83,1,1
42559,63,1,1
42560,175,1,1
42561,-29,0,1
42562,-36,0,1
42563,7,1,1
42564,60,1,1
42565,-15,0,1
42566,-47,0,1
42567,54,1,1
42568,47,1,1
42569,31,1,1
42570,120,1,1
42571,114,1,1
42572,9,1,1
42573,162,1,1
42574,-56,0,1
42575,65,1,1
42576,211,1,1
42577,52,1,1
42578,-41,0,1
42579,174,1,1
42580,75,1,1
42581,105,1,1
42582,128,1,1
42583,161,1,1
42584,-2,0,1
42585,82,1,1
42586,-5,0,1
42587,159,1,1
42588,3,1,1
42589,70,1,1
42590,164,1,1
42591,134,1,1
42592,74,1,1
42593,61,1,1
42594,17,1,1
42595,158,1,1
42596,26,1,1
42597,38,1,1
42598,7,1,1
42599,163,1,1
42600,11,1,1
42601,206,1,1
42602,64,1,1
42603,47,1,1
42604,146,1,1
42605,-10,0,1
42606,88,1,1
42607,39,1,1
42608,152,1,1
42609,0,0,1
42610,129,1,1
42611,-34,0,1
42612,59,1,1
42613,22,1,1
42614,86,1,1
42615,79,1,1
42616,74,1,1
42617,152,1,1
42618,151,1,1
42619,46,1,1
42620,131,1,1
42621,49,1,1
42622,-21,0,1
42623,84,1,1
42624,34,1,1
42625,77,1,1
42626,22,1,1
42627,13,1,1
42628,163,1,1
42629,156,1,1
42630,12,1,1
42631,65,1,1
42632,167,1,1
42633,70,1,1
42634,-38,0,1
42635,66,1,1
42636,56,1,1
42637,99,1,1
42638,-113,0,1
42639,34,1,1
42640,210,1,1
42641,57,1,1
42642,52,1,1
42643,66,1,1
42644,105,1,1
42645,155,1,1
42646,59,1,1
42647,55,1,1
42648,72,1,1
42649,159,1,1
42650,129,1,1
42651,75,1,1
42652,154,1,1
42653,239,1,1
42654,13,1,1
42655,56,1,1
42656,68,1,1
42657,298,1,1
42658,24,1,1
42659,28,1,1
42660,44,1,1
42661,248,1,1
42662,93,1,1
42663,62,1,1
42664,193,1,1
42665,67,1,1
42666,-37,0,1
42667,37,1,1
42668,63,1,1
42669,82,1,1
42670,22,1,1
42671,54,1,1
42672,141,1,1
42673,112,1,1
42674,170,1,1
42675,113,1,1
42676,4,1,1
42677,127,1,1
42678,18,1,1
42679,29,1,1
42680,146,1,1
42681,145,1,1
42682,134,1,1
42683,45,1,1
42684,-29,0,1
42685,95,1,1
42686,12,1,1
42687,5,1,1
42688,148,1,1
42689,160,1,1
42690,11,1,1
42691,104,1,1
42692,-7,0,1
42693,117,1,1
42694,194,1,1
42695,100,1,1
42696,124,1,1
42697,126,1,1
42698,127,1,1
42699,127,1,1
42700,-63,0,1
42701,242,1,1
42702,196,1,1
42703,88,1,1
42704,-69,0,1
42705,147,1,1
42706,196,1,1
42707,74,1,1
42708,127,1,1
42709,218,1,1
42710,193,1,1
42711,101,1,1
42712,-60,0,1
42713,148,1,1
42714,140,1,1
42715,38,1,1
42716,-77,0,1
42717,-24,0,1
42718,247,1,1
42719,70,1,1
42720,-40,0,1
42721,-46,0,1
42722,183,1,1
42723,102,1,1
42724,64,1,1
42725,-44,0,1
42726,220,1,1
42727,6,1,1
42728,19,1,1
42729,-28,0,1
42730,115,1,1
42731,145,1,1
42732,141,1,1
42733,64,1,1
42734,121,1,1
42735,10,1,1
42736,172,1,1
42737,-25,0,1
42738,151,1,1
42739,165,1,1
42740,87,1,1
42741,-65,0,1
42742,95,1,1
42743,165,1,1
42744,54,1,1
42745,-20,0,1
42746,131,1,1
42747,144,1,1
42748,53,1,1
42749,-25,0,1
42750,151,1,1
42751,204,1,1
42752,117,1,1
42753,107,1,1
42754,94,1,1
42755,236,1,1
42756,7,1,1
42757,-44,0,1
42758,46,1,1
42759,52,1,1
42760,79,1,1
42761,161,1,1
42762,79,1,1
42763,-38,0,1
42764,220,1,1
42765,42,1,1
42766,103,1,1
42767,-46,0,1
42768,37,1,1
42769,275,1,1
42770,76,1,1
42771,48,1,1
42772,61,1,1
42773,148,1,1
42774,65,1,1
42775,-35,0,1
42776,109,1,1
42777,237,1,1
42778,47,1,1
42779,66,1,1
42780,124,1,1
42781,152,1,1
42782,45,1,1
42783,3,1,1
42784,142,1,1
42785,216,1,1
42786,13,1,1
42787,-37,0,1
42788,114,1,1
42789,223,1,1
42790,58,1,1
42791,-28,0,1
42792,107,1,1
42793,215,1,1
42794,74,1,1
42795,78,1,1
42796,147,1,1
42797,108,1,1
42798,78,1,1
42799,-43,0,1
42800,65,1,1
42801,107,1,1
42802,115,1,1
42803,92,1,1
42804,-62,0,1
42805,141,1,1
42806,103,1,1
42807,102,1,1
42808,-17,0,1
42809,232,1,1
42810,116,1,1
42811,81,1,1
42812,63,1,1
42813,139,1,1
42814,74,1,1
42815,82,1,1
42816,-23,0,1
42817,90,1,1
42818,90,1,1
42819,-28,0,1
42820,80,1,1
42821,64,1,1
42822,39,1,1
42823,36,1,1
42824,91,1,1
42825,115,1,1
42826,107,1,1
42827,72,1,1
42828,85,1,1
42829,116,1,1
42830,110,1,1
42831,-50,0,1
42832,64,1,1
42833,137,1,1
42834,71,1,1
42835,-21,0,1
42836,87,1,1
42837,104,1,1
42838,70,1,1
42839,72,1,1
42840,48,1,1
42841,147,1,1
42842,61,1,1
42843,-27,0,1
42844,82,1,1
42845,240,1,1
42846,74,1,1
42847,74,1,1
42848,81,1,1
42849,97,1,1
42850,80,1,1
42851,92,1,1
42852,-39,0,1
42853,98,1,1
42854,62,1,1
42855,55,1,1
42856,47,1,1
42857,227,1,1
42858,66,1,1
42859,23,1,1
42860,-87,0,1
42861,263,1,1
42862,83,1,1
42863,65,1,1
42864,48,1,1
42865,117,1,1
42866,-13,0,1
42867,91,1,1
42868,-17,0,1
42869,233,1,1
42870,75,1,1
42871,113,1,1
42872,-49,0,1
42873,191,1,1
42874,69,1,1
42875,87,1,1
42876,69,1,1
42877,93,1,1
42878,109,1,1
42879,31,1,1
42880,-25,0,1
42881,116,1,1
42882,1,1,1
42883,42,1,1
42884,-84,0,1
42885,228,1,1
42886,89,1,1
42887,54,1,1
42888,49,1,1
42889,206,1,1
42890,44,1,1
42891,118,1,1
42892,-82,0,1
42893,86,1,1
42894,22,1,1
42895,-62,0,1
42896,37,1,1
42897,65,1,1
42898,340,1,1
42899,78,1,1
42900,16,1,1
42901,108,1,1
42902,70,1,1
42903,-56,0,1
42904,61,1,1
42905,-10,0,1
42906,204,1,1
42907,-7,0,1
42908,80,1,1
42909,259,1,1
42910,21,1,1
42911,48,1,1
42912,138,1,1
42913,148,1,1
42914,-57,0,1
42915,28,1,1
42916,44,1,1
42917,35,1,1
42918,46,1,1
42919,46,1,1
42920,45,1,1
42921,128,1,1
42922,115,1,1
42923,145,1,1
42924,122,1,1
42925,20,1,1
42926,-81,0,1
42927,8,1,1
42928,64,1,1
42929,-17,0,1
42930,50,1,1
42931,-10,0,1
42932,-50,0,1
42933,66,1,1
42934,39,1,1
42935,79,1,1
42936,100,1,1
42937,50,1,1
42938,60,1,1
42939,14,1,1
42940,49,1,1
42941,45,1,1
42942,63,1,1
42943,20,1,1
42944,64,1,1
42945,54,1,1
42946,100,1,1
42947,1,1,1
42948,75,1,1
42949,60,1,1
42950,138,1,1
42951,54,1,1
42952,114,1,1
42953,113,1,1
42954,253,1,1
42955,48,1,1
42956,18,1,1
42957,189,1,1
42958,210,1,1
42959,41,1,1
42960,123,1,1
42961,16,1,1
42962,89,1,1
42963,112,1,1
42964,129,1,1
42965,58,1,1
42966,122,1,1
42967,121,1,1
42968,-5,0,1
42969,153,1,1
42970,130,1,1
42971,3,1,1
42972,-11,0,1
42973,18,1,1
42974,34,1,1
42975,28,1,1
42976,55,1,1
42977,109,1,1
42978,52,1,1
42979,119,1,1
42980,-4,0,1
42981,41,1,1
42982,49,1,1
42983,105,1,1
42984,116,1,1
42985,58,1,1
42986,2,1,1
42987,102,1,1
42988,87,1,1
42989,59,1,1
42990,65,1,1
42991,136,1,1
42992,162,1,1
42993,42,1,1
42994,9,1,1
42995,237,1,1
42996,22,1,1
42997,129,1,1
42998,16,1,1
42999,258,1,1
43000,77,1,1
43001,34,1,1
43002,-7,0,1
43003,52,1,1
43004,118,1,1
43005,248,1,1
43006,17,1,1
43007,18,1,1
43008,92,1,1
43009,161,1,1
43010,-16,0,1
43011,196,1,1
43012,108,1,1
43013,88,1,1
43014,57,1,1
43015,114,1,1
43016,102,1,1
43017,223,1,1
43018,70,1,1
43019,4,1,1
43020,-13,0,1
43021,258,1,1
43022,2,1,1
43023,126,1,1
43024,14,1,1
43025,293,1,1
43026,159,1,1
43027,-7,0,1
43028,84,1,1
43029,82,1,1
43030,110,1,1
43031,-33,0,1
43032,63,1,1
43033,254,1,1
43034,163,1,1
43035,0,0,1
43036,58,1,1
43037,260,1,1
43038,131,1,1
43039,89,1,1
43040,20,1,1
43041,256,1,1
43042,185,1,1
43043,104,1,1
43044,25,1,1
43045,255,1,1
43046,83,1,1
43047,62,1,1
43048,17,1,1
43049,241,1,1
43050,165,1,1
43051,146,1,1
43052,13,1,1
43053,322,1,1
43054,157,1,1
43055,203,1,1
43056,27,1,1
43057,328,1,1
43058,84,1,1
43059,262,1,1
43060,39,1,1
43061,160,1,1
43062,146,1,1
43063,58,1,1
43064,-8,0,1
43065,209,1,1
43066,124,1,1
43067,-8,0,1
43068,19,1,1
43069,36,1,1
43070,264,1,1
43071,-10,0,1
43072,4,1,1
43073,174,1,1
43074,239,1,1
43075,35,1,1
43076,9,1,1
43077,80,1,1
43078,229,1,1
43079,58,1,1
43080,132,1,1
43081,195,1,1
43082,73,1,1
43083,13,1,1
43084,-36,0,1
43085,35,1,1
43086,198,1,1
43087,-22,0,1
43088,48,1,1
43089,238,1,1
43090,224,1,1
43091,48,1,1
43092,9,1,1
43093,142,1,1
43094,228,1,1
43095,-4,0,1
43096,-1,0,1
43097,168,1,1
43098,229,1,1
43099,72,1,1
43100,83,1,1
43101,212,1,1
43102,290,1,1
43103,28,1,1
43104,104,1,1
43105,152,1,1
43106,301,1,1
43107,22,1,1
43108,-9,0,1
43109,156,1,1
43110,253,1,1
43111,4,1,1
43112,62,1,1
43113,238,1,1
43114,114,1,1
43115,20,1,1
43116,73,1,1
43117,259,1,1
43118,109,1,1
43119,28,1,1
43120,137,1,1
43121,252,1,1
43122,129,1,1
43123,80,1,1
43124,149,1,1
43125,247,1,1
43126,132,1,1
43127,57,1,1
43128,98,1,1
43129,153,1,1
43130,220,1,1
43131,39,1,1
43132,147,1,1
43133,194,1,1
43134,122,1,1
43135,20,1,1
43136,79,1,1
43137,127,1,1
43138,38,1,1
43139,-5,0,1
43140,62,1,1
43141,118,1,1
43142,136,1,1
43143,25,1,1
43144,90,1,1
43145,226,1,1
43146,181,1,1
43147,5,1,1
43148,71,1,1
43149,130,1,1
43150,80,1,1
43151,151,1,1
43152,133,1,1
43153,119,1,1
43154,135,1,1
43155,62,1,1
43156,209,1,1
43157,84,1,1
43158,166,1,1
43159,187,1,1
43160,43,1,1
43161,137,1,1
43162,225,1,1
43163,47,1,1
43164,167,1,1
43165,53,1,1
43166,1,1,1
43167,98,1,1
43168,103,1,1
43169,42,1,0
43170,145,1,1
43171,23,1,1
43172,209,1,1
43173,206,1,0
43174,103,1,1
43175,108,1,1
43176,133,1,1
43177,108,1,0
43178,197,1,1
43179,115,1,1
43180,68,1,1
43181,143,1,0
43182,73,1,1
43183,286,1,1
43184,57,1,0
43185,177,1,0
43186,37,1,1
43187,232,1,0
43188,18,1,1
43189,257,1,0
43190,25,1,1
43191,252,1,1
43192,86,1,0
43193,99,1,0
43194,133,1,1
43195,226,1,1
43196,146,1,0
43197,210,1,0
43198,189,1,1
43199,231,1,1
43200,9,1,0
43201,56,1,0
43202,69,1,0
43203,27,1,1
43204,47,1,0
43205,-44,0,0
43206,-85,0,0
43207,-110,0,0
43208,-24,0,1
43209,16,1,0
43210,4,1,0
43211,6,1,1
43212,86,1,0
43213,-67,0,0
43214,38,1,0
43215,-45,0,0
43216,217,1,1
43217,-67,0,0
43218,207,1,0
43219,-27,0,1
43220,80,1,0
43221,-67,0,0
43222,24,1,0
43223,99,1,1
43224,-77,0,0
43225,55,1,0
43226,32,1,0
43227,50,1,1
43228,24,1,0
43229,168,1,0
43230,78,1,0
43231,-56,0,1
43232,77,1,0
43233,173,1,0
43234,-99,0,0
43235,98,1,1
43236,23,1,0
43237,140,1,0
43238,88,1,0
43239,-63,0,1
43240,183,1,0
43241,152,1,0
43242,45,1,0
43243,-25,0,1
43244,84,1,0
43245,185,1,0
43246,20,1,0
43247,-40,0,1
43248,51,1,0
43249,167,1,0
43250,65,1,0
43251,-56,0,0
43252,110,1,0
43253,172,1,0
43254,35,1,0
43255,-74,0,0
43256,110,1,0
43257,34,1,0
43258,147,1,0
43259,60,1,0
43260,69,1,0
43261,33,1,0
43262,113,1,0
43263,-35,0,0
43264,144,1,0
43265,94,1,0
43266,100,1,0
43267,-69,0,0
43268,65,1,0
43269,60,1,0
43270,-24,0,0
43271,16,1,0
43272,84,1,0
43273,41,1,0
43274,15,1,0
43275,198,1,0
43276,66,1,0
43277,77,1,0
43278,80,1,0
43279,-79,0,0
43280,23,1,0
43281,53,1,0
43282,20,1,0
43283,-15,0,0
43284,7,1,0
43285,196,1,0
43286,38,1,0
43287,-76,0,0
43288,95,1,0
43289,60,1,0
43290,26,1,0
43291,4,1,0
43292,102,1,0
43293,60,1,0
43294,-56,0,0
43295,76,1,0
43296,98,1,0
43297,166,1,0
43298,64,1,0
43299,1,1,0
43300,40,1,0
43301,18,1,0
43302,101,1,0
43303,73,1,0
43304,-42,0,0
43305,135,1,0
43306,105,1,0
43307,122,1,0
43308,-50,0,0
43309,185,1,0
43310,104,1,0
43311,47,1,0
43312,22,1,0
43313,93,1,0
43314,108,1,0
43315,32,1,0
43316,-26,0,0
43317,125,1,0
43318,81,1,0
43319,8,1,0
43320,13,1,0
43321,164,1,0
43322,91,1,0
43323,73,1,0
43324,-24,0,0
43325,133,1,0
43326,97,1,0
43327,92,1,0
43328,-59,0,0
43329,62,1,0
43330,117,1,0
43331,50,1,0
43332,-60,0,0
43333,68,1,0
43334,9,1,0
43335,-51,0,0
43336,18,1,0
43337,104,1,0
43338,42,1,0
43339,86,1,0
43340,27,1,0
43341,169,1,0
43342,72,1,0
43343,75,1,0
43344,-58,0,0
43345,187,1,0
43346,16,1,0
43347,90,1,0
43348,-51,0,0
43349,118,1,0
43350,33,1,0
43351,65,1,0
43352,58,1,0
43353,-62,0,0
43354,87,1,0
43355,147,1,0
43356,8,1,0
43357,-42,0,0
43358,-3,0,0
43359,131,1,0
43360,94,1,0
43361,152,1,0
43362,83,1,0
43363,46,1,0
43364,-47,0,0
43365,47,1,0
43366,110,1,0
43367,124,1,0
43368,-60,0,0
43369,19,1,0
43370,186,1,0
43371,115,1,0
43372,-17,0,0
43373,175,1,0
43374,51,1,0
43375,104,1,0
43376,-28,0,0
43377,27,1,0
43378,208,1,0
43379,20,1,0
43380,-74,0,0
43381,26,1,0
43382,70,1,0
43383,134,1,0
43384,-61,0,0
43385,25,1,0
43386,101,1,0
43387,92,1,0
43388,-48,0,0
43389,66,1,0
43390,62,1,0
43391,21,1,0
43392,-72,0,0
43393,139,1,0
43394,70,1,0
43395,77,1,0
43396,196,1,0
43397,52,1,0
43398,70,1,0
43399,3,1,0
43400,139,1,0
43401,102,1,0
43402,57,1,0
43403,117,1,0
43404,131,1,0
43405,160,1,0
43406,97,1,0
43407,2,1,0
43408,40,1,0
43409,83,1,0
43410,81,1,0
43411,111,1,0
43412,185,1,0
43413,201,1,0
43414,57,1,0
43415,99,1,0
43416,108,1,0
43417,208,1,0
43418,20,1,0
43419,108,1,0
43420,154,1,0
43421,65,1,0
43422,134,1,1
43423,0,0,0
43424,112,1,0
43425,195,1,0
43426,54,1,1
43427,85,1,0
43428,68,1,0
43429,41,1,0
43430,39,1,1
43431,116,1,0
43432,71,1,0
43433,124,1,0
43434,76,1,1
43435,134,1,0
43436,206,1,0
43437,-22,0,0
43438,91,1,1
43439,77,1,0
43440,107,1,0
43441,-7,0,1
43442,46,1,1
43443,34,1,0
43444,112,1,0
43445,131,1,1
43446,-7,0,1
43447,14,1,0
43448,129,1,0
43449,33,1,1
43450,141,1,1
43451,71,1,0
43452,58,1,0
43453,6,1,1
43454,122,1,1
43455,41,1,0
43456,158,1,0
43457,96,1,1
43458,118,1,1
43459,58,1,0
43460,78,1,0
43461,11,1,1
43462,122,1,1
43463,53,1,0
43464,119,1,1
43465,145,1,0
43466,145,1,1
43467,47,1,0
43468,196,1,1
43469,-23,0,0
43470,54,1,0
43471,33,1,1
43472,148,1,1
43473,104,1,0
43474,173,1,0
43475,30,1,1
43476,102,1,0
43477,144,1,1
43478,7,1,0
43479,63,1,1
43480,55,1,0
43481,135,1,1
43482,-2,0,0
43483,93,1,1
43484,66,1,0
43485,100,1,1
43486,123,1,0
43487,167,1,1
43488,54,1,0
43489,44,1,1
43490,-19,0,0
43491,88,1,1
43492,90,1,0
43493,3,1,1
43494,75,1,0
43495,122,1,1
43496,42,1,0
43497,117,1,1
43498,160,1,0
43499,116,1,1
43500,13,1,0
43501,114,1,1
43502,-39,0,1
43503,113,1,0
43504,57,1,0
43505,115,1,1
43506,115,1,1
43507,122,1,0
43508,20,1,0
43509,53,1,1
43510,-39,0,0
43511,12,1,1
43512,70,1,0
43513,45,1,0
43514,46,1,1
43515,45,1,1
43516,68,1,0
43517,116,1,0
43518,111,1,1
43519,52,1,1
43520,54,1,0
43521,146,1,0
43522,29,1,1
43523,5,1,1
43524,89,1,0
43525,-15,0,0
43526,5,1,1
43527,109,1,1
43528,57,1,0
43529,4,1,0
43530,238,1,1
43531,48,1,1
43532,81,1,0
43533,138,1,0
43534,230,1,1
43535,65,1,1
43536,33,1,0
43537,121,1,0
43538,191,1,1
43539,88,1,1
43540,43,1,0
43541,87,1,0
43542,25,1,1
43543,124,1,1
43544,66,1,0
43545,40,1,0
43546,-18,0,1
43547,82,1,0
43548,28,1,1
43549,131,1,0
43550,126,1,1
43551,77,1,0
43552,73,1,1
43553,137,1,0
43554,85,1,1
43555,32,1,0
43556,-2,0,1
43557,-29,0,0
43558,43,1,1
43559,99,1,0
43560,81,1,1
43561,158,1,0
43562,59,1,1
43563,58,1,0
43564,18,1,1
43565,115,1,0
43566,111,1,1
43567,54,1,0
43568,-7,0,1
43569,135,1,0
43570,98,1,1
43571,105,1,0
43572,161,1,1
43573,104,1,0
43574,110,1,1
43575,83,1,0
43576,1,1,1
43577,-18,0,0
43578,54,1,1
43579,60,1,0
43580,213,1,1
43581,-1,0,0
43582,59,1,1
43583,120,1,0
43584,33,1,1
43585,104,1,0
43586,136,1,1
43587,44,1,0
43588,35,1,1
43589,62,1,0
43590,109,1,1
43591,54,1,0
43592,139,1,1
43593,177,1,0
43594,192,1,1
43595,39,1,0
43596,84,1,1
43597,115,1,0
43598,28,1,1
43599,83,1,0
43600,39,1,1
43601,121,1,1
43602,78,1,0
43603,36,1,0
43604,32,1,1
43605,144,1,1
43606,55,1,0
43607,76,1,0
43608,144,1,1
43609,106,1,1
43610,63,1,0
43611,60,1,0
43612,-15,0,1
43613,147,1,1
43614,78,1,0
43615,52,1,0
43616,-18,0,1
43617,146,1,1
43618,22,1,0
43619,73,1,0
43620,33,1,1
43621,170,1,1
43622,105,1,0
43623,140,1,0
43624,180,1,1
43625,161,1,1
43626,71,1,0
43627,117,1,1
43628,47,1,0
43629,132,1,1
43630,132,1,0
43631,81,1,1
43632,54,1,0
43633,186,1,1
43634,157,1,0
43635,18,1,1
43636,118,1,0
43637,47,1,1
43638,92,1,0
43639,63,1,1
43640,154,1,0
43641,139,1,1
43642,24,1,0
43643,79,1,0
43644,30,1,1
43645,160,1,1
43646,59,1,0
43647,74,1,0
43648,127,1,1
43649,170,1,1
43650,106,1,0
43651,78,1,1
43652,101,1,0
43653,160,1,1
43654,99,1,0
43655,53,1,1
43656,75,1,0
43657,172,1,0
43658,191,1,1
43659,62,1,0
43660,90,1,1
43661,213,1,0
43662,117,1,1
43663,36,1,0
43664,157,1,0
43665,143,1,0
43666,78,1,1
43667,70,1,0
43668,175,1,0
43669,37,1,0
43670,40,1,1
43671,125,1,0
43672,169,1,0
43673,-9,0,0
43674,18,1,1
43675,176,1,0
43676,32,1,0
43677,106,1,0
43678,126,1,1
43679,261,1,0
43680,28,1,0
43681,-2,0,0
43682,134,1,0
43683,56,1,0
43684,220,1,0
43685,22,1,0
43686,37,1,0
43687,57,1,0
43688,167,1,0
43689,-71,0,0
43690,23,1,0
43691,14,1,0
43692,183,1,0
43693,125,1,0
43694,59,1,0
43695,72,1,0
43696,174,1,0
43697,109,1,0
43698,66,1,0
43699,126,1,0
43700,151,1,0
43701,106,1,0
43702,94,1,0
43703,167,1,0
43704,80,1,0
43705,133,1,0
43706,-29,0,0
43707,166,1,0
43708,16,1,0
43709,195,1,0
43710,-30,0,0
43711,64,1,0
43712,147,1,0
43713,114,1,0
43714,-27,0,0
43715,33,1,0
43716,172,1,0
43717,-11,0,0
43718,-14,0,0
43719,144,1,0
43720,77,1,0
43721,45,1,0
43722,-43,0,0
43723,154,1,0
43724,28,1,0
43725,90,1,0
43726,49,1,0
43727,38,1,0
43728,18,1,0
43729,122,1,0
43730,-46,0,0
43731,160,1,0
43732,25,1,0
43733,135,1,0
43734,100,1,0
43735,-55,0,0
43736,163,1,0
43737,112,1,0
43738,-13,0,0
43739,12,1,0
43740,146,1,0
43741,199,1,0
43742,56,1,0
43743,92,1,0
43744,48,1,0
43745,221,1,0
43746,-70,0,0
43747,24,1,0
43748,157,1,0
43749,-1,0,0
43750,-16,0,0
43751,33,1,0
43752,200,1,0
43753,-11,0,0
43754,-3,0,0
43755,39,1,0
43756,243,1,0
43757,34,1,0
43758,-49,0,0
43759,12,1,0
43760,200,1,0
43761,-9,0,0
43762,4,1,0
43763,-22,0,0
43764,210,1,0
43765,-29,0,0
43766,141,1,0
43767,-20,0,0
43768,49,1,0
43769,-23,0,0
43770,39,1,0
43771,55,1,0
43772,172,1,0
43773,40,1,0
43774,95,1,0
43775,-13,0,0
43776,116,1,0
43777,41,1,0
43778,124,1,0
43779,10,1,0
43780,84,1,0
43781,50,1,0
43782,46,1,0
43783,0,0,0
43784,121,1,0
43785,-4,0,0
43786,109,1,0
43787,49,1,0
43788,145,1,0
43789,0,0,0
43790,39,1,0
43791,41,1,0
43792,136,1,0
43793,-58,0,0
43794,155,1,0
43795,172,1,0
43796,-22,0,0
43797,43,1,0
43798,140,1,0
43799,2,1,0
43800,137,1,0
43801,-82,0,0
43802,41,1,0
43803,24,1,0
43804,133,1,0
43805,125,1,0
43806,-10,0,0
43807,12,1,0
43808,181,1,0
43809,26,1,0
43810,100,1,0
43811,15,1,0
43812,182,1,0
43813,26,1,0
43814,83,1,0
43815,127,1,0
43816,-7,0,0
43817,81,1,0
43818,23,1,0
43819,140,1,0
43820,-7,0,0
43821,-41,0,0
43822,99,1,0
43823,138,1,0
43824,19,1,0
43825,-102,0,0
43826,43,1,0
43827,122,1,0
43828,9,1,0
43829,25,1,0
43830,41,1,0
43831,144,1,0
43832,-67,0,0
43833,-10,0,0
43834,70,1,0
43835,152,1,0
43836,54,1,0
43837,15,1,0
43838,118,1,0
43839,133,1,0
43840,-7,0,0
43841,39,1,0
43842,63,1,0
43843,119,1,0
43844,-8,0,0
43845,16,1,0
43846,185,1,0
43847,173,1,0
43848,-1,0,0
43849,30,1,0
43850,-38,0,0
43851,161,1,0
43852,45,1,0
43853,68,1,0
43854,-10,0,0
43855,179,1,0
43856,44,1,0
43857,-27,0,0
43858,8,1,0
43859,133,1,0
43860,43,1,0
43861,11,1,0
43862,12,1,0
43863,157,1,0
43864,-42,0,0
43865,17,1,0
43866,30,1,0
43867,147,1,0
43868,93,1,0
43869,91,1,0
43870,68,1,0
43871,137,1,0
43872,54,1,0
43873,81,1,0
43874,32,1,0
43875,136,1,0
43876,55,1,0
43877,79,1,0
43878,27,1,0
43879,130,1,0
43880,-36,0,0
43881,78,1,0
43882,15,1,0
43883,159,1,0
43884,13,1,0
43885,92,1,0
43886,140,1,0
43887,12,1,0
43888,87,1,0
43889,176,1,0
43890,162,1,0
43891,7,1,0
43892,212,1,0
43893,25,1,0
43894,214,1,0
43895,26,1,0
43896,111,1,0
43897,-10,0,0
43898,27,1,0
43899,189,1,0
43900,206,1,0
43901,49,1,0
43902,0,0,0
43903,233,1,0
43904,60,1,0
43905,12,1,0
43906,60,1,0
43907,170,1,0
43908,14,1,0
43909,3,1,0
43910,5,1,0
43911,146,1,0
43912,76,1,0
43913,26,1,0
43914,17,1,0
43915,120,1,0
43916,121,1,0
43917,58,1,0
43918,70,1,0
43919,123,1,0
43920,112,1,0
43921,70,1,0
43922,-147,0,0
43923,106,1,0
43924,91,1,0
43925,92,1,0
43926,-173,0,0
43927,107,1,0
43928,195,1,0
43929,56,1,0
43930,-265,0,0
43931,139,1,0
43932,115,1,0
43933,49,1,0
43934,-298,0,0
43935,127,1,0
43936,79,1,0
43937,81,1,0
43938,-251,0,0
43939,137,1,0
43940,117,1,0
43941,53,1,0
43942,-138,0,0
43943,111,1,0
43944,67,1,0
43945,123,1,0
43946,-284,0,0
43947,123,1,0
43948,90,1,0
43949,50,1,0
43950,-303,0,0
43951,50,1,0
43952,-1,0,0
43953,-184,0,0
43954,35,1,0
43955,103,1,0
43956,48,1,0
43957,-287,0,0
43958,44,1,0
43959,26,1,0
43960,19,1,0
43961,-286,0,0
43962,80,1,0
43963,117,1,0
43964,71,1,0
43965,-264,0,0
43966,119,1,0
43967,78,1,0
43968,39,1,0
43969,-171,0,0
43970,28,1,0
43971,50,1,0
43972,-211,0,0
43973,92,1,0
43974,96,1,0
43975,32,1,0
43976,-260,0,0
43977,103,1,0
43978,87,1,0
43979,25,1,0
43980,-272,0,0
43981,52,1,0
43982,63,1,0
43983,24,1,0
43984,51,1,0
43985,-132,0,0
43986,80,1,0
43987,58,1,0
43988,-258,0,0
43989,106,1,0
43990,128,1,0
43991,10,1,0
43992,-114,0,0
43993,70,1,0
43994,83,1,0
43995,10,1,0
43996,-259,0,0
43997,98,1,0
43998,105,1,0
43999,51,1,0
44000,-191,0,0
44001,0,0,0
44002,95,1,0
44003,68,1,0
44004,63,1,0
44005,-97,0,0
44006,39,1,0
44007,69,1,0
44008,74,1,0
44009,36,1,0
44010,-246,0,0
44011,30,1,0
44012,87,1,0
44013,-189,0,0
44014,110,1,0
44015,89,1,0
44016,128,1,0
44017,31,1,0
44018,-124,0,0
44019,-250,0,0
44020,55,1,0
44021,64,1,0
44022,97,1,0
44023,106,1,0
44024,-251,0,0
44025,49,1,0
44026,90,1,0
44027,215,1,0
44028,-248,0,0
44029,73,1,0
44030,117,1,0
44031,-184,0,0
44032,52,1,0
44033,39,1,0
44034,93,1,0
44035,-277,0,0
44036,39,1,0
44037,62,1,0
44038,2,1,0
44039,-315,0,0
44040,85,1,0
44041,38,1,0
44042,57,1,0
44043,27,1,0
44044,128,1,0
44045,-305,0,0
44046,77,1,0
44047,62,1,0
44048,70,1,0
44049,-255,0,0
44050,-79,0,0
44051,83,1,0
44052,166,1,0
44053,-165,0,0
44054,87,1,0
44055,92,1,0
44056,30,1,0
44057,-300,0,0
44058,129,1,0
